Timestamp,ABB00235_Load,ABB00232_Load,UT1E,UT2E,Site,ABC00548_Load,ABC00547_Load,ABC00546_Load,UT3E,ABC00575_Load,ABC00576_Load,ABC00574_Load,ABA00243_Load,ABA00133_Load,ABA00223_Load,ABA00247_Load,UT4E,ABB00233_Load,ABB00230_Load,ABB00234_Load,ABB00231_Load,ABB00239_Load,ABB00240_Load
2022-03-04,,,95.8,4.2,Ilhas Maldivas,,,,0.0,28.0,32.0,,,,,,,,,,,,
2022-03-05,,,95.8,4.2,Ilhas Maldivas,,,,0.0,28.0,16.0,,,,,,,,,,,,
2022-03-06,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,,,,,,,,,,,,,
2022-03-07,,,95.8,4.2,Ilhas Maldivas,,,,0.0,30.0,,21.0,,,,,,,,,,,
2022-03-08,,,95.8,0.0,Ilhas Maldivas,,,,0.0,31.0,,34.0,,,,,,,,,,,
2022-03-09,,,54.2,45.8,Ilhas Maldivas,,,,0.0,49.0,,55.0,,,,,,,,,,,
2022-03-10,,,87.5,12.5,Ilhas Maldivas,,,,0.0,42.0,,39.0,,,,,,,,,,,
2022-03-11,,,91.7,8.3,Ilhas Maldivas,,,,0.0,40.0,30.0,,,,,,,,,,,,
2022-03-12,,,41.7,58.3,Ilhas Maldivas,,,,0.0,34.0,44.0,,,,,,,,,,,,
2022-03-13,,,70.8,25.0,Ilhas Maldivas,,,,0.0,34.0,46.0,,,,,,,,,,,,
2022-03-14,,,95.8,4.2,Ilhas Maldivas,,,,0.0,30.0,,16.0,,,,,,,,,,,
2022-03-15,,,95.8,4.2,Ilhas Maldivas,,,,0.0,31.0,29.0,,,,,,,,,,,,
2022-03-16,,,100.0,0.0,Ilhas Maldivas,,,,0.0,,28.0,,,,,,,,,,,,
2022-03-17,,,95.8,4.2,Ilhas Maldivas,,,,0.0,28.0,28.0,,,,,,,,,,,,
2022-03-18,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,,,,,,,,,,,,,
2022-03-19,,,75.0,25.0,Ilhas Maldivas,,,,0.0,29.0,28.0,,,,,,,,,,,,
2022-03-20,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,,,,,,,,,,,,,
2022-03-21,,,95.8,4.2,Ilhas Maldivas,,,,0.0,30.0,29.0,,,,,,,,,,,,
2022-03-22,,,100.0,0.0,Ilhas Maldivas,,,,0.0,,29.0,,,,,,,,,,,,
2022-03-23,,,91.7,8.3,Ilhas Maldivas,,,,0.0,25.0,28.0,,,,,,,,,,,,
2022-03-24,,,95.8,4.2,Ilhas Maldivas,,,,0.0,,28.0,8.0,,,,,,,,,,,
2022-03-25,,,83.3,12.5,Ilhas Maldivas,,,,0.0,35.0,29.0,,,,,,,,,,,,
2022-03-26,,,91.7,8.3,Ilhas Maldivas,,,,0.0,34.0,28.0,,,,,,,,,,,,
2022-03-27,,,37.5,62.5,Ilhas Maldivas,,,,0.0,26.0,24.0,,,,,,,,,,,,
2022-03-28,,,8.3,91.7,Ilhas Maldivas,,,,0.0,34.0,37.0,,,,,,,,,,,,
2022-03-29,,,87.5,12.5,Ilhas Maldivas,,,,0.0,31.0,29.0,,,,,,,,,,,,
2022-03-30,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,,,,,,,,,,,,,
2022-03-31,,,91.7,8.3,Ilhas Maldivas,,,,0.0,29.0,25.0,,,,,,,,,,,,
2022-04-01,,,91.7,8.3,Ilhas Maldivas,,,,0.0,32.0,43.0,,,,,,,,,,,,
2022-04-02,,,100.0,0.0,Ilhas Maldivas,,,,0.0,31.0,,,,,,,,,,,,,
2022-04-03,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,,,,,,,,,,,,,
2022-04-04,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,26.0,,,,,,,,,,,,
2022-04-05,,,37.5,62.5,Ilhas Maldivas,,,,0.0,28.0,28.0,,,,,,,,,,,,
2022-04-06,,,79.2,20.8,Ilhas Maldivas,,,,0.0,26.0,24.0,,,,,,,,,,,,
2022-04-07,,,16.7,83.3,Ilhas Maldivas,,,,0.0,45.0,46.0,,,,,,,,,,,,
2022-04-08,,,100.0,0.0,Ilhas Maldivas,,,,0.0,29.0,,,,,,,,,,,,,
2022-04-09,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,,,,,,,,,,,,,
2022-04-10,,,100.0,0.0,Ilhas Maldivas,,,,0.0,31.0,,,,,,,,,,,,,
2022-04-11,,,100.0,0.0,Ilhas Maldivas,,,,0.0,30.0,,,,,,,,,,,,,
2022-04-12,,,100.0,0.0,Ilhas Maldivas,,,,0.0,31.0,,,,,,,,,,,,,
2022-04-13,,,100.0,0.0,Ilhas Maldivas,,,,0.0,29.0,,,,,,,,,,,,,
2022-04-14,,,100.0,0.0,Ilhas Maldivas,,,,0.0,31.0,,,,,,,,,,,,,
2022-04-15,,,100.0,0.0,Ilhas Maldivas,,,,0.0,31.0,,,,,,,,,,,,,
2022-04-16,,,100.0,0.0,Ilhas Maldivas,,,,0.0,31.0,27.0,,,,,,,,,,,,
2022-04-17,,,100.0,0.0,Ilhas Maldivas,,,,0.0,,27.0,,,,,,,,,,,,
2022-04-18,,,79.2,20.8,Ilhas Maldivas,,,,0.0,44.0,31.0,,,,,,,,,,,,
2022-04-19,,,83.3,16.7,Ilhas Maldivas,,,,0.0,48.0,31.0,,,,,,,,,,,,
2022-04-20,,,83.3,16.7,Ilhas Maldivas,,,,0.0,37.0,31.0,,,,,,,,,,,,
2022-04-21,,,83.3,16.7,Ilhas Maldivas,,,,0.0,46.0,31.0,,,,,,,,,,,,
2022-04-22,,,83.3,16.7,Ilhas Maldivas,,,,0.0,38.0,30.0,,,,,,,,,,,,
2022-04-23,,,83.3,16.7,Ilhas Maldivas,,,,0.0,38.0,31.0,,,,,,,,,,,,
2022-04-24,,,83.3,16.7,Ilhas Maldivas,,,,0.0,47.0,30.0,,,,,,,,,,,,
2022-04-25,,,83.3,16.7,Ilhas Maldivas,,,,0.0,37.0,32.0,,,,,,,,,,,,
2022-04-26,,,83.3,16.7,Ilhas Maldivas,,,,0.0,41.0,33.0,,,,,,,,,,,,
2022-04-27,,,83.3,16.7,Ilhas Maldivas,,,,0.0,38.0,31.0,,,,,,,,,,,,
2022-04-28,,,83.3,16.7,Ilhas Maldivas,,,,0.0,43.0,31.0,,,,,,,,,,,,
2021-07-01,,,0.0,0.0,Lewis Hamilton,,,,100.0,,,,,44.0,44.0,43.0,0.0,,,,,,
2021-07-02,,,58.3,4.2,Lewis Hamilton,,,,37.5,,,,,24.0,22.0,23.0,0.0,,,,,,
2021-07-03,,,25.0,29.2,Lewis Hamilton,,,,45.8,,,,,24.0,23.0,20.0,0.0,,,,,,
2021-07-04,,,4.2,37.5,Lewis Hamilton,,,,58.3,,,,,23.0,20.0,19.0,0.0,,,,,,
2021-07-05,,,91.7,8.3,Lewis Hamilton,,,,0.0,,,,,23.0,,14.0,0.0,,,,,,
2021-07-06,,,87.5,8.3,Lewis Hamilton,,,,4.2,,,,,23.0,23.0,26.0,0.0,,,,,,
2021-07-07,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,25.0,,18.0,0.0,,,,,,
2021-07-08,,,50.0,20.8,Lewis Hamilton,,,,29.2,,,,,30.0,38.0,26.0,0.0,,,,,,
2021-07-09,,,58.3,8.3,Lewis Hamilton,,,,33.3,,,,,31.0,44.0,48.0,0.0,,,,,,
2021-07-10,,,87.5,8.3,Lewis Hamilton,,,,4.2,,,,,21.0,21.0,18.0,0.0,,,,,,
2021-07-11,,,8.3,16.7,Lewis Hamilton,,,,75.0,,,,,33.0,36.0,36.0,0.0,,,,,,
2021-07-12,,,0.0,62.5,Lewis Hamilton,,,,37.5,,,,,24.0,20.0,18.0,0.0,,,,,,
2021-07-13,,,0.0,12.5,Lewis Hamilton,,,,87.5,,,,,24.0,20.0,19.0,0.0,,,,,,
2021-07-14,,,45.8,54.2,Lewis Hamilton,,,,0.0,,,,,24.0,22.0,18.0,0.0,,,,,,
2021-07-15,,,25.0,66.7,Lewis Hamilton,,,,8.3,,,,,24.0,24.0,20.0,0.0,,,,,,
2021-07-16,,,25.0,25.0,Lewis Hamilton,,,,50.0,,,,,24.0,20.0,18.0,0.0,,,,,,
2021-07-17,,,20.8,16.7,Lewis Hamilton,,,,62.5,,,,,24.0,20.0,19.0,0.0,,,,,,
2021-07-18,,,8.3,8.3,Lewis Hamilton,,,,83.3,,,,,22.0,20.0,18.0,0.0,,,,,,
2021-07-19,,,0.0,33.3,Lewis Hamilton,,,,66.7,,,,,23.0,21.0,18.0,0.0,,,,,,
2021-07-20,,,0.0,100.0,Lewis Hamilton,,,,0.0,,,,,24.0,22.0,,0.0,,,,,,
2021-07-21,,,0.0,58.3,Lewis Hamilton,,,,41.7,,,,,22.0,20.0,18.0,0.0,,,,,,
2021-07-22,,,0.0,0.0,Lewis Hamilton,,,,100.0,,,,,30.0,28.0,26.0,0.0,,,,,,
2021-07-23,,,50.0,16.7,Lewis Hamilton,,,,33.3,,,,,26.0,29.0,29.0,0.0,,,,,,
2021-07-24,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,13.0,,,0.0,,,,,,
2021-07-25,,,87.5,0.0,Lewis Hamilton,,,,0.0,,,,,12.0,,,0.0,,,,,,
2021-07-26,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-07-27,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-07-28,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-07-29,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-07-30,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-07-31,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-01,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-02,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-03,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-04,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-05,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-06,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-07,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-08,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-09,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-10,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-11,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-12,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-13,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-14,,,4.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,10.0,0.0,,,,,,
2021-08-15,,,41.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-08-16,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-08-17,,,66.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-08-18,,,62.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,30.0,0.0,,,,,,
2021-08-19,,,29.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-08-20,,,37.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-08-21,,,41.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-08-22,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-08-23,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,35.0,0.0,,,,,,
2021-08-24,,,12.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,16.0,0.0,,,,,,
2021-08-25,,,12.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-08-26,,,12.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-08-27,,,62.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,30.0,0.0,,,,,,
2021-08-28,,,50.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,45.0,0.0,,,,,,
2021-08-29,,,20.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-08-30,,,8.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-08-31,,,25.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-09-01,,,4.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,17.0,0.0,,,,,,
2021-09-02,,,33.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,39.0,0.0,,,,,,
2021-09-03,,,79.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,29.0,0.0,,,,,,
2021-09-04,,,8.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,38.0,0.0,,,,,,
2021-09-05,,,54.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-09-06,,,50.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-09-07,,,50.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-09-08,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-09-09,,,20.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-09-10,,,91.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,21.0,0.0,,,,,,
2021-09-11,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-09-12,,,29.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,21.0,0.0,,,,,,
2021-09-13,,,41.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-09-14,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-09-15,,,41.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-09-16,,,41.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,39.0,0.0,,,,,,
2021-09-17,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,30.0,0.0,,,,,,
2021-09-18,,,91.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,31.0,0.0,,,,,,
2021-09-19,,,58.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,32.0,0.0,,,,,,
2021-09-20,,,41.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-09-21,,,4.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-09-22,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-09-23,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-09-24,,,37.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-09-25,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-09-26,,,20.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-09-27,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-09-28,,,87.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-09-29,,,87.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-09-30,,,75.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,29.0,0.0,,,,,,
2021-10-01,,,58.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,29.0,0.0,,,,,,
2021-10-02,,,75.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,34.0,0.0,,,,,,
2021-10-03,,,83.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,28.0,0.0,,,,,,
2021-10-04,,,62.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-10-05,,,79.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,24.0,0.0,,,,,,
2021-10-06,,,95.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,22.0,0.0,,,,,,
2021-10-07,,,20.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-10-08,,,75.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,21.0,0.0,,,,,,
2021-10-09,,,87.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-10-10,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,30.0,0.0,,,,,,
2021-10-11,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,23.0,0.0,,,,,,
2021-10-12,,,95.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,37.0,0.0,,,,,,
2021-10-13,,,0.0,100.0,Lewis Hamilton,,,,0.0,,,,,26.0,27.0,,0.0,,,,,,
2021-10-14,,,0.0,100.0,Lewis Hamilton,,,,0.0,,,,,30.0,33.0,31.0,0.0,,,,,,
2021-10-15,,,20.8,29.2,Lewis Hamilton,,,,25.0,,,,,18.0,29.0,22.0,0.0,,,,,,
2021-10-16,,,8.3,58.3,Lewis Hamilton,,,,33.3,,,,,39.0,34.0,33.0,0.0,,,,,,
2021-10-17,,,87.5,4.2,Lewis Hamilton,,,,8.3,,,,,23.0,24.0,20.0,0.0,,,,,,
2021-10-18,,,83.3,12.5,Lewis Hamilton,,,,4.2,,,,,26.0,32.0,10.0,0.0,,,,,,
2021-10-19,,,54.2,16.7,Lewis Hamilton,,,,29.2,,,,,24.0,35.0,19.0,0.0,,,,,,
2021-10-20,,,33.3,8.3,Lewis Hamilton,,,,58.3,,,,,24.0,34.0,18.0,0.0,,,,,,
2021-10-21,,,20.8,0.0,Lewis Hamilton,,,,41.7,,,,,23.0,31.0,18.0,0.0,,,,,,
2021-10-22,,,37.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-10-23,,,62.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,37.0,0.0,,,,,,
2021-10-24,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,28.0,0.0,,,,,,
2021-10-25,,,54.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,23.0,0.0,,,,,,
2021-10-26,,,70.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-10-27,,,87.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-10-28,,,87.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,22.0,0.0,,,,,,
2021-10-29,,,66.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,23.0,0.0,,,,,,
2021-10-30,,,37.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,34.0,0.0,,,,,,
2021-10-31,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-11-01,,,8.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,28.0,0.0,,,,,,
2021-11-02,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-11-03,,,29.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-11-04,,,62.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-11-05,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,22.0,0.0,,,,,,
2021-11-06,,,58.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-11-07,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-11-08,,,75.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-11-09,,,29.2,0.0,Lewis Hamilton,,,,0.0,,,,,,,18.0,0.0,,,,,,
2021-11-10,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-11-11,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,25.0,0.0,,,,,,
2021-11-12,,,33.3,0.0,Lewis Hamilton,,,,0.0,,,,,,,26.0,0.0,,,,,,
2021-11-13,,,91.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,25.0,0.0,,,,,,
2021-11-14,,,62.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-11-15,,,45.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,23.0,0.0,,,,,,
2021-11-16,,,62.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,21.0,0.0,,,,,,
2021-11-17,,,87.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-11-18,,,95.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-11-19,,,12.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-11-20,,,41.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,21.0,0.0,,,,,,
2021-11-21,,,70.8,0.0,Lewis Hamilton,,,,0.0,,,,,,,23.0,0.0,,,,,,
2021-11-22,,,66.7,0.0,Lewis Hamilton,,,,0.0,,,,,,,21.0,0.0,,,,,,
2021-11-23,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-11-24,,,37.5,0.0,Lewis Hamilton,,,,0.0,,,,,,29.0,,0.0,,,,,,
2021-11-25,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,31.0,,0.0,,,,,,
2021-11-26,,,50.0,0.0,Lewis Hamilton,,,,0.0,,,,,,30.0,,0.0,,,,,,
2021-11-27,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-11-28,,,75.0,8.3,Lewis Hamilton,,,,12.5,,,,,19.0,27.0,16.0,0.0,,,,,,
2021-11-29,,,66.7,0.0,Lewis Hamilton,,,,0.0,,,,,18.0,,,0.0,,,,,,
2021-11-30,,,50.0,0.0,Lewis Hamilton,,,,4.2,,,,,15.0,28.0,17.0,0.0,,,,,,
2021-12-01,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,32.0,,0.0,,,,,,
2021-12-02,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,32.0,,0.0,,,,,,
2021-12-03,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,32.0,19.0,0.0,,,,,,
2021-12-04,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-12-05,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,19.0,0.0,,,,,,
2021-12-06,,,79.2,0.0,Lewis Hamilton,,,,0.0,,,,,,33.0,19.0,0.0,,,,,,
2021-12-07,,,70.8,0.0,Lewis Hamilton,,,,0.0,,,,,,33.0,,0.0,,,,,,
2021-12-08,,,91.7,0.0,Lewis Hamilton,,,,4.2,,,,,22.0,31.0,18.0,0.0,,,,,,
2021-12-09,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,20.0,0.0,,,,,,
2021-12-10,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,,24.0,19.0,0.0,,,,,,
2021-12-11,,,33.3,0.0,Lewis Hamilton,,,,12.5,,,,,19.0,23.0,12.0,0.0,,,,,,
2021-12-12,,,8.3,4.2,Lewis Hamilton,,,,0.0,,,,,17.0,,12.0,0.0,,,,,,
2021-12-13,,,16.7,4.2,Lewis Hamilton,,,,0.0,,,,,16.0,,16.0,0.0,,,,,,
2021-12-14,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-12-15,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2021-12-16,,,4.2,0.0,Lewis Hamilton,,,,0.0,,,,,16.0,,,0.0,,,,,,
2021-12-17,,,16.7,4.2,Lewis Hamilton,,,,0.0,,,,,9.0,,14.0,0.0,,,,,,
2021-12-18,,,33.3,4.2,Lewis Hamilton,,,,0.0,,,,,17.0,,15.0,0.0,,,,,,
2021-12-19,,,4.2,0.0,Lewis Hamilton,,,,0.0,,,,,8.0,,,0.0,,,,,,
2021-12-20,,,12.5,0.0,Lewis Hamilton,,,,0.0,,,,,,,12.0,0.0,,,,,,
2021-12-21,,,54.2,4.2,Lewis Hamilton,,,,0.0,,,,,8.0,49.0,33.0,0.0,,,,,,
2021-12-22,,,25.0,4.2,Lewis Hamilton,,,,66.7,,,,,24.0,25.0,18.0,0.0,,,,,,
2021-12-23,,,50.0,12.5,Lewis Hamilton,,,,37.5,,,,,25.0,25.0,19.0,0.0,,,,,,
2021-12-24,,,29.2,37.5,Lewis Hamilton,,,,33.3,,,,,29.0,31.0,15.0,0.0,,,,,,
2021-12-25,,,41.7,20.8,Lewis Hamilton,,,,37.5,,,,,34.0,43.0,34.0,0.0,,,,,,
2021-12-26,,,0.0,4.2,Lewis Hamilton,,,,95.8,,,,,23.0,29.0,18.0,0.0,,,,,,
2021-12-27,,,0.0,45.8,Lewis Hamilton,,,,54.2,,,,,25.0,35.0,18.0,0.0,,,,,,
2021-12-28,,,0.0,37.5,Lewis Hamilton,,,,62.5,,,,,25.0,34.0,19.0,0.0,,,,,,
2021-12-29,,,16.7,12.5,Lewis Hamilton,,,,70.8,,,,,23.0,25.0,16.0,0.0,,,,,,
2021-12-30,,,4.2,8.3,Lewis Hamilton,,,,87.5,,,,,24.0,24.0,18.0,0.0,,,,,,
2021-12-31,,,100.0,0.0,Lewis Hamilton,,,,0.0,,,,,26.0,,,0.0,,,,,,
2022-01-01,,,62.5,4.2,Lewis Hamilton,,,,0.0,,,,,26.0,31.0,,0.0,,,,,,
2022-01-02,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-03,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-04,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-05,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-06,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-07,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-08,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-09,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-10,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-11,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
2022-01-12,,,0.0,0.0,Lewis Hamilton,,,,0.0,,,,,,,,0.0,,,,,,
