Timestamp,Latitude,Longitude,Heading [Degrees],Speed [km/h],Oil Filter Differential Pressure [kPa],Turbo Outlet Pressure (absolute) [kPa],EXH_L,Load,Boost,Total_Fuel,Batt,Fuel_Rate,Throttle Position [%],Fuel Filter Differential Pressure [kPa],EXH_R,RPM,Coolant_Temp,Oil_Press,Cumulative Max Fuel Usage [L],Cumulative Idle Fuel Usage [L],SMH,DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-08-15,,,,,56.73529411764706,114.67647058823529,286.52941176470586,20.647058823529413,12.823529411764707,489080839.1349949,25.823529411764707,84.57058949549405,43.69411829815191,146.64705882352942,259.94117647058823,1215.235294117647,76.6470588235294,436.8529411764706,,,52471.94772915859,,,0.5000003999996219,853.4008823529412,297.35969411764705,1278.543466264969,99.3113447077134,26.58823529411765,ABB00235,Florianopolis
2021-08-16,,,,,63.25,126.0,347.0416666666667,34.583333333333336,24.229166666666668,489082822.7037518,25.729166666666668,125.99375187745319,61.750000920146725,269.0625,325.2083333333333,1447.2083333333333,79.08333333333333,442.3125,,,52494.97625520666,,,0.5000003999988015,1193.62875,560.2661916666667,1369.9282349333153,125.98317654182513,22.75,ABB00235,Florianopolis
2021-08-17,,,,,49.666666666666664,103.0,214.0,9.19047619047619,1.2857142857142858,489085088.395564,26.0,41.32142918716581,21.79047651517958,235.66666666666666,188.9047619047619,932.5238095238095,75.47619047619048,430.7142857142857,,,52518.66751754591,,,0.500000399999581,427.567380952381,40.400733333333335,1206.550633773635,46.93457757007508,25.095238095238095,ABB00235,Florianopolis
2021-08-18,,,,,59.108695652173914,114.58695652173913,301.4347826086956,23.434782608695652,12.58695652173913,489086484.60446423,25.82608695652174,86.22608824139051,48.46956593964412,291.09090909090907,275.4347826086956,1278.195652173913,78.8695652173913,438.60869565217394,,,52542.563966384696,,,0.5000970184346838,946.5571739130435,321.94581521739127,1228.5560899864522,90.19150782668072,26.0,ABB00235,Florianopolis
2021-08-19,,,,,50.6875,103.14583333333333,219.56521739130434,10.25,1.3125,489088169.16163206,26.0,42.02083395949253,22.916667008151617,280.4347826086956,196.45833333333334,946.1666666666666,75.54166666666667,434.375,,,52566.97770169666,,,0.49990780733211676,447.1697916666667,49.13792708333333,1282.562936766915,41.71837270756563,24.52173913043478,ABB00235,Florianopolis
2021-08-20,,,,,50.416666666666664,103.33333333333333,231.83333333333334,11.916666666666666,1.8541666666666667,489089194.23883075,26.0,45.45000067725775,23.533333684007335,306.3125,208.75,954.4375,77.20833333333333,424.5,,,52590.97772089666,,,0.5000929926666989,475.05145833333336,70.21800833333333,1429.5719236909445,43.49278366565704,23.083333333333332,ABB00235,Florianopolis
2021-08-21,,,,,45.32608695652174,102.30434782608695,187.7826086956522,4.260869565217392,0.8260869565217391,489090176.6341599,26.0,40.14565277212985,16.8869567733744,314.1521739130435,161.3913043478261,869.1086956521739,75.34782608695652,401.10869565217394,,,52614.478420051484,,,0.49990378156508086,385.26239130434783,16.772578260869565,3388.13866967758,41.63951000182525,26.391304347826086,ABB00235,Florianopolis
2021-08-22,,,,,56.0,111.79166666666667,279.0,20.75,10.208333333333334,489091594.7210939,25.854166666666668,76.86666781206925,40.23333393285672,346.6666666666667,252.83333333333334,1171.9375,78.875,417.8958333333333,,,52638.97896300133,,,0.5000004000003173,830.3272916666666,290.934875,2014.6029538911905,76.53625841687123,26.25,ABB00235,Florianopolis
2021-08-23,,,,,52.09090909090909,105.5,246.72727272727272,14.454545454545455,4.363636363636363,489093185.7798191,25.931818181818183,53.99545535004949,30.436364089900803,358.25,219.4090909090909,1044.0681818181818,77.13636363636364,422.27272727272725,,,52662.97920105673,,,0.5001014101822379,618.1022727272727,151.3667340909091,1565.43845551338,59.14703127199953,27.318181818181817,ABB00235,Florianopolis
2021-08-24,,,,,50.30434782608695,103.30434782608695,225.04347826086956,11.521739130434783,2.5,488920318.1075247,25.97826086956522,45.33043545808479,24.243478622125533,369.1304347826087,197.08695652173913,963.1521739130435,77.91304347826087,416.95652173913044,,,52686.48784963965,,,0.49227092521734606,478.7271739130435,76.59971304347826,1583.4686505783513,87047.786539736,27.956521739130434,ABB00235,Florianopolis
2021-08-25,,,,,53.979166666666664,103.22916666666667,253.22727272727272,15.791666666666666,2.1458333333333335,487094139.6584172,26.0,44.7812506672926,26.100000388920307,353.9375,226.20833333333334,987.5416666666666,78.91666666666667,433.4166666666667,,,52709.97689016999,,,0.4999078073324199,487.3285416666667,81.93136666666666,631.5784600311799,44.517998876670994,27.454545454545453,ABB00235,Florianopolis
